DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2013,79.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2014,79.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2015,79.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2016,80.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2017,80.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2018,80.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2019,81.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2020,80.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2021,80.8,p
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,MT,2022,80.4,p
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2011,79.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2012,79.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2013,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2014,80.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2015,79.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2016,80.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2017,80.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2018,80.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2019,80.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2020,79.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2021,79.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NL,2022,80.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2011,79.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2012,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2013,79.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2014,80.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2015,80.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2016,80.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2017,81.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2018,81.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2019,81.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2020,81.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2021,81.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,NO,2022,80.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2011,72.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2012,72.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2013,73.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2014,73.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2015,73.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2016,73.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2017,73.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2018,73.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2019,74.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2020,72.5,ep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2021,71.6,ep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PL,2022,73.4,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2011,77.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2012,77.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2013,77.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2014,78.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2015,78.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2016,78.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2017,78.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2018,78.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2019,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2020,78.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2021,78.5,bp
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,PT,2022,78.9,bp
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2011,70.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2012,70.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2013,71.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2014,71.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2015,71.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2016,71.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2017,71.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2018,71.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2019,71.9,e
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2020,70.4,e
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2021,69.2,e
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RO,2022,71.3,e
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2011,72.0,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2012,72.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2013,72.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2014,72.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2015,72.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2016,73.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2017,73.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2018,73.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2019,73.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2020,71.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2021,70.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,RS,2022,72.7,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2011,79.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2012,79.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2013,80.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2014,80.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2015,80.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2016,80.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2017,80.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2018,80.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2019,81.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2020,80.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2021,81.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SE,2022,81.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2011,76.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2012,77.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2013,77.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2014,78.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2015,77.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2016,78.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2017,78.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2018,78.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2019,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2020,77.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2021,77.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SI,2022,78.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2011,72.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2012,72.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2013,72.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2014,73.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2015,73.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2016,73.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2017,73.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2018,73.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2019,74.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2020,73.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2021,71.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SK,2022,73.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,SM,2012,84.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2011,74.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2012,74.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2013,75.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2014,75.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2015,75.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2016,75.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2017,75.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2018,76.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2019,76.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,TR,2022,74.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UA,2011,66.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UA,2012,66.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UA,2014,66.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UA,2015,67.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UA,2016,68.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UA,2017,68.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UA,2018,68.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UA,2019,68.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UK,2011,79.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UK,2012,79.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UK,2013,79.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UK,2014,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UK,2015,79.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UK,2016,79.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UK,2017,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,UK,2018,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,XK,2016,75.9,p
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2013,77.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2014,78.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2015,77.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2016,78.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2017,78.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2018,78.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2019,79.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2020,77.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2021,75.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AL,2022,79.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AM,2015,75.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AM,2016,75.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AM,2017,75.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AM,2018,76.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AM,2019,76.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2011,81.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2012,81.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2013,81.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2014,81.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2015,81.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2016,81.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2017,81.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2018,81.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2019,82.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2020,81.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2021,81.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AT,2022,81.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AZ,2012,74.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AZ,2013,74.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AZ,2014,74.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AZ,2015,75.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AZ,2017,75.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AZ,2018,76.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,AZ,2019,76.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2011,80.7,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2012,80.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2013,80.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2014,81.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2015,81.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2016,81.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2017,81.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2018,81.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2019,82.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2020,80.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2021,81.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BE,2022,81.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2011,74.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2012,74.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2013,74.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2014,74.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2015,74.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2016,74.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2017,74.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2018,75.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2019,75.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2020,73.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2021,71.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BG,2022,74.2,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BY,2011,70.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BY,2012,72.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BY,2013,72.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BY,2014,73.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BY,2015,74.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BY,2016,74.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BY,2017,74.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,BY,2018,74.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,CH,2011,82.8,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,CH,2012,82.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,CH,2013,82.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,T,Y_LT1,CH,2014,83.3,
